record_scope,service,kind,region,resource_id,arn,name,july_cost_usd,lifecycle_status,provider_state,owner_stack,owner_stack_status,owner_cluster,classification_evidence,classification_confidence
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-ssf-sequencing-data,arn:aws:s3:::lsmc-ssf-sequencing-data,lsmc-ssf-sequencing-data,953.6911306974,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-omics-analysis-us-west-2,arn:aws:s3:::lsmc-dayoa-omics-analysis-us-west-2,lsmc-dayoa-omics-analysis-us-west-2,278.0085258301,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-writer,dayhoff-lsmcq7-tapdb-writer,206.7840084031,active,available,Dayhoff-lsmcq7-Data,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-reader-api,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-api,dayhoff-lsmcq7-tapdb-reader-api,103.392,active,available,Dayhoff-lsmcq7-Data,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-reader-ha,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-ha,dayhoff-lsmcq7-tapdb-reader-ha,103.392,active,available,Dayhoff-lsmcq7-Data,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,EC2,instance,us-west-2,i-07df3a933e4839f52,arn:aws:ec2:us-west-2:108782052779:instance/i-07df3a933e4839f52,Dayhoff-day-Compute/Hostprimary,56.212699650299996,active,running,Dayhoff-day-Compute,UPDATE_COMPLETE,,resource exists; AWS provider state is running,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-staging-usw2,arn:aws:s3:::lsmc-dayoa-staging-usw2,lsmc-dayoa-staging-usw2,50.013477733,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-control-data-usw2,arn:aws:s3:::lsmc-dayoa-control-data-usw2,lsmc-dayoa-control-data-usw2,46.5705718959,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,RDS,db_instance,us-west-2,labcore-dev-instance-1,arn:aws:rds:us-west-2:108782052779:db:labcore-dev-instance-1,labcore-dev-instance-1,46.0816888889,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-writer,dayhoff-lsmcok1-tapdb-writer,39.744,active,available,Dayhoff-lsmcok1-Data,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-east-1,auruse1-writer,arn:aws:rds:us-east-1:108782052779:db:auruse1-writer,auruse1-writer,37.440000000000005,active,available,tapdb-auruse1,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dev-writer,arn:aws:rds:us-west-2:108782052779:db:dev-writer,dev-writer,37.440000000000005,active,available,tapdb-dev,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,us-west-2,nat-00f3c26e43ede9b10,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10,,32.9979561812,active,available,pcluster-vpc-stack-2d,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-public-ont-data,arn:aws:s3:::lsmc-public-ont-data,lsmc-public-ont-data,25.3816099473,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,instance,us-east-1,i-02876b4893e5654c2,arn:aws:ec2:us-east-1:108782052779:instance/i-02876b4893e5654c2,Dayhoff-jemdev6-Compute/Hostprimary,11.122700963,active,running,Dayhoff-jemdev6-Compute,CREATE_COMPLETE,,resource exists; AWS provider state is running,high
current_inventory_and_billed,RDS,db_instance,us-east-1,dev-writer,arn:aws:rds:us-east-1:108782052779:db:dev-writer,dev-writer,10.512,active,available,tapdb-dev,UPDATE_ROLLBACK_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,staging-writer,arn:aws:rds:us-west-2:108782052779:db:staging-writer,staging-writer,10.512,active,available,tapdb-staging,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,ap-south-1,nat-01dc061291fc51e75,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-01dc061291fc51e75,,9.4080016306,active,available,pcluster-vpc-stack-1a,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,ap-south-1,nat-05f85018216cac061,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-05f85018216cac061,,9.408001566100001,active,available,pcluster-vpc-stack-1c,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-copy-ultimagen-lsmc-cro-316,arn:aws:s3:::lsmc-copy-ultimagen-lsmc-cro-316,lsmc-copy-ultimagen-lsmc-cro-316,9.1114307688,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,VPC,nat_gateway,eu-central-1,nat-0ec6ae9605269bef4,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0ec6ae9605269bef4,,8.736001765000001,active,available,pcluster-vpc-stack-1a,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,eu-central-1,nat-0a2bfbfedf38f8e87,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0a2bfbfedf38f8e87,,8.7360011273,active,available,pcluster-vpc-stack-1c,CREATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,7.962231618,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,us-west-2,nat-00246c8ef3b9087f1,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1,Dayhoff-aws3041-Network/Vpc/publicSubnet1,7.9601251672,active,available,Dayhoff-aws3041-Network,UPDATE_COMPLETE,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,7.9230752209999995,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,7.904176324,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,7.852427499999999,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,7.8236330149999995,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,us-west-2,nat-0234e77781575cced,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced,terrarium-dev-us-west-2a,7.624067370200001,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,us-west-2,nat-00ac08b685fea726f,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f,terrarium-prod-us-west-2a,7.595347809900001,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,VPC,nat_gateway,us-east-1,nat-089a96601cfd34f9d,arn:aws:ec2:us-east-1:108782052779:natgateway/nat-089a96601cfd34f9d,dayhoff-dev-nat-public1-us-east-1a,7.5600012498,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-00cbb7ba932dbd3a4,arn:aws:ec2:us-east-1:108782052779:volume/vol-00cbb7ba932dbd3a4,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-014b3f723fb89dc63,arn:aws:ec2:us-east-1:108782052779:volume/vol-014b3f723fb89dc63,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0392bc7824a1e81e8,arn:aws:ec2:us-east-1:108782052779:volume/vol-0392bc7824a1e81e8,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-04646998d6f1fd325,arn:aws:ec2:us-west-2:108782052779:volume/vol-04646998d6f1fd325,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0aa3f5a0f5cdca9a0,arn:aws:ec2:us-east-1:108782052779:volume/vol-0aa3f5a0f5cdca9a0,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0b99a6dcae2700982,arn:aws:ec2:us-east-1:108782052779:volume/vol-0b99a6dcae2700982,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0c69ba6b467620e14,arn:aws:ec2:us-west-2:108782052779:volume/vol-0c69ba6b467620e14,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0dba752186e34e08c,arn:aws:ec2:us-east-1:108782052779:volume/vol-0dba752186e34e08c,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0ea36895cc2b979ac,arn:aws:ec2:us-west-2:108782052779:volume/vol-0ea36895cc2b979ac,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0f2da5c82d0de1378,arn:aws:ec2:us-east-1:108782052779:volume/vol-0f2da5c82d0de1378,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0f9efeb41e207d738,arn:aws:ec2:us-east-1:108782052779:volume/vol-0f9efeb41e207d738,,6.0696774264,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EC2,instance,us-west-2,i-0cce1c2d935e86786,arn:aws:ec2:us-west-2:108782052779:instance/i-0cce1c2d935e86786,flowcore-mvp,4.839828912,active,running,,,,resource exists; AWS provider state is running,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-references-usw2,arn:aws:s3:::lsmc-dayoa-references-usw2,lsmc-dayoa-references-usw2,4.3683168672,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0c26833469cf6995a,arn:aws:ec2:us-west-2:108782052779:volume/vol-0c26833469cf6995a,,4.227096770399999,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EC2,instance,us-west-2,i-09f66b3f11ea42c60,arn:aws:ec2:us-west-2:108782052779:instance/i-09f66b3f11ea42c60,labplatform-mvp-simulation,3.4944275964,active,running,,,,resource exists; AWS provider state is running,high
current_inventory_and_billed,ELBv2,load_balancer,us-west-2,lsmc-mvp-dev-alb,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8,lsmc-mvp-dev-alb,3.2413602701,active,active,,,,resource exists; AWS provider state is active,high
current_inventory_and_billed,ELBv2,load_balancer,us-east-1,lsmc-privatelink-nlb,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679,lsmc-privatelink-nlb,3.24,active,active,,,,resource exists; AWS provider state is active,high
current_inventory_and_billed,ELBv2,load_balancer,us-west-2,terrarium-dev-internal-api,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/terrarium-dev-internal-api/dd105d658089a82a,terrarium-dev-internal-api,3.24,active,active,,,,resource exists; AWS provider state is active,high
current_inventory_and_billed,ELBv2,load_balancer,us-west-2,terrarium-prod-internal-api,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/terrarium-prod-internal-api/1a28c6e51ad0f2bf,terrarium-prod-internal-api,3.24,active,active,,,,resource exists; AWS provider state is active,high
current_inventory_and_billed,RDS,db_instance,us-west-2,aquarium-dev-db,arn:aws:rds:us-west-2:108782052779:db:aquarium-dev-db,aquarium-dev-db,2.7491621687,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,terrarium-dev-db,arn:aws:rds:us-west-2:108782052779:db:terrarium-dev-db,terrarium-dev-db,2.7491612832,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,RDS,db_instance,us-west-2,terrarium-prod-db,arn:aws:rds:us-west-2:108782052779:db:terrarium-prod-db,terrarium-prod-db,2.7491612832,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,EC2,instance,us-west-2,i-03cd726ad5d7f3f3d,arn:aws:ec2:us-west-2:108782052779:instance/i-03cd726ad5d7f3f3d,terrarium-prod-tailscale-router,1.7472,active,running,,,,resource exists; AWS provider state is running,high
current_inventory_and_billed,EC2,instance,us-east-1,i-0ab7116abc8229a16,arn:aws:ec2:us-east-1:108782052779:instance/i-0ab7116abc8229a16,dr-drill-relay-use1-20260522,1.4976064519,active,running,,,,resource exists; AWS provider state is running,high
current_inventory_and_billed,RDS,db_instance,us-west-2,lsmc-mvpv1-db-writer-1,arn:aws:rds:us-west-2:108782052779:db:lsmc-mvpv1-db-writer-1,lsmc-mvpv1-db-writer-1,1.1134000701,active,available,,,,resource exists; AWS provider state is available,high
current_inventory_and_billed,EC2,instance,us-east-1,i-04d3a8c6aae87f818,arn:aws:ec2:us-east-1:108782052779:instance/i-04d3a8c6aae87f818,Dayhoff-tailnet-dns-use1,0.8696248489,active,running,Dayhoff-tailnet-dns-use1,UPDATE_COMPLETE,,resource exists; AWS provider state is running,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-analysis-results-usw2,arn:aws:s3:::lsmc-dayoa-analysis-results-usw2,lsmc-dayoa-analysis-results-usw2,0.6303523198,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-illumina-public-data,arn:aws:s3:::lsmc-illumina-public-data,lsmc-illumina-public-data,0.5799160339,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-0b6cc46ecf8c48bd3,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0b6cc46ecf8c48bd3,Dayhoff-inf-inf-lsmc-bio-eip,0.55535139,active,exists,Dayhoff-inf-Compute,CREATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-0279920cf8bf8ec52,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0279920cf8bf8ec52,Dayhoff-joshdev-joshdev-lsmc-bio-eip,0.55535,active,exists,Dayhoff-joshdev-Compute,CREATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-05f03362c35e913dc,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-05f03362c35e913dc,Dayhoff-jemdev6-jemdev6-dev-lsmc-bio-eip,0.555345835,active,exists,Dayhoff-jemdev6-Compute,CREATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-0004f38c8ac45ff0f,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0004f38c8ac45ff0f,Dayhoff-dev-dev-lsmc-bio-eip,0.555344445,active,exists,Dayhoff-dev-Compute,UPDATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-0e5344572ea8cc7d0,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0e5344572ea8cc7d0,Dayhoff-jemdev5-jemdev5-dev-lsmc-bio-eip,0.55534028,active,exists,Dayhoff-jemdev5-Compute,UPDATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EC2,elastic_ip,us-east-1,eipalloc-0ecefed5b63745717,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0ecefed5b63745717,Dayhoff-ddev96-ddev96-lsmc-bio-eip,0.555316665,active,exists,Dayhoff-ddev96-Compute,UPDATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,EBS,snapshot,ap-south-1,snap-053909bfd492a6457,arn:aws:ec2:ap-south-1:108782052779:snapshot/snap-053909bfd492a6457,,0.5438484436,active,completed,,,,resource exists; AWS provider state is completed,high
current_inventory_and_billed,EBS,snapshot,us-west-2,snap-0356dd0198dfe4b00,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0356dd0198dfe4b00,,0.30274382530000005,active,completed,,,,resource exists; AWS provider state is completed,high
current_inventory_and_billed,EBS,snapshot,us-east-1,snap-07690eaa1400bc7f6,arn:aws:ec2:us-east-1:108782052779:snapshot/snap-07690eaa1400bc7f6,,0.30274382530000005,active,completed,,,,resource exists; AWS provider state is completed,high
current_inventory_and_billed,EBS,snapshot,us-west-2,snap-098065aeca5894b60,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-098065aeca5894b60,dragen-pcluster-rhel8-4.5.4-license-pending-20260703T102010Z-root,0.25883401860000005,active,completed,,,,resource exists; AWS provider state is completed,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dayoa-runtime-assets-usw2,arn:aws:s3:::lsmc-dayoa-runtime-assets-usw2,lsmc-dayoa-runtime-assets-usw2,0.198421705,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,ELBv2,load_balancer,us-west-2,lsmc-mvp-v1-labcore-alb,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-v1-labcore-alb/b4cb84436abceb38,lsmc-mvp-v1-labcore-alb,0.1801387885,active,active,,,,resource exists; AWS provider state is active,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-0941af554a7184c73,arn:aws:ec2:us-east-1:108782052779:volume/vol-0941af554a7184c73,,0.1445161368,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-east-1,vol-09454929e2c583ae7,arn:aws:ec2:us-east-1:108782052779:volume/vol-09454929e2c583ae7,,0.1445161368,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0af8f94e0cd058ddf,arn:aws:ec2:us-west-2:108782052779:volume/vol-0af8f94e0cd058ddf,,0.1445161368,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0b6a14b3d2c01264d,arn:aws:ec2:us-west-2:108782052779:volume/vol-0b6a14b3d2c01264d,,0.1445161368,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,EBS,volume,us-west-2,vol-0b98b1e8d330cca41,arn:aws:ec2:us-west-2:108782052779:volume/vol-0b98b1e8d330cca41,,0.0361290384,active,in-use,,,,resource exists; AWS provider state is in-use,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-aws-config-108782052779,arn:aws:s3:::lsmc-aws-config-108782052779,lsmc-aws-config-108782052779,0.0288847426,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,parallelcluster-4da281c1dc024f1c-v1-do-not-delete,arn:aws:s3:::parallelcluster-4da281c1dc024f1c-v1-do-not-delete,parallelcluster-4da281c1dc024f1c-v1-do-not-delete,0.0283664028,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-east-1,cdk-hnb659fds-assets-108782052779-us-east-1,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-east-1,cdk-hnb659fds-assets-108782052779-us-east-1,0.0281087552,active,exists,CDKToolkit,CREATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-dewey-0,arn:aws:s3:::lsmc-dewey-0,lsmc-dewey-0,0.0258423326,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,ap-south-1,parallelcluster-e781c59d26140bab-v1-do-not-delete,arn:aws:s3:::parallelcluster-e781c59d26140bab-v1-do-not-delete,parallelcluster-e781c59d26140bab-v1-do-not-delete,0.022569826299999998,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,eu-central-1,parallelcluster-730cb6d53cf2deec-v1-do-not-delete,arn:aws:s3:::parallelcluster-730cb6d53cf2deec-v1-do-not-delete,parallelcluster-730cb6d53cf2deec-v1-do-not-delete,0.0224558756,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-east-1,lsmc-twenty-prod-storage,arn:aws:s3:::lsmc-twenty-prod-storage,lsmc-twenty-prod-storage,0.0223228317,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-prod-media,arn:aws:s3:::terrarium-prod-media,terrarium-prod-media,0.021037692899999995,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,ursa-us-west-2-052779-default-customer-1d8c14,arn:aws:s3:::ursa-us-west-2-052779-default-customer-1d8c14,ursa-us-west-2-052779-default-customer-1d8c14,0.0210274847,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-tfstate-dev,arn:aws:s3:::terrarium-tfstate-dev,terrarium-tfstate-dev,0.020950412900000003,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-tfstate-prod,arn:aws:s3:::terrarium-tfstate-prod,terrarium-tfstate-prod,0.0209250995,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-dev-media,arn:aws:s3:::terrarium-dev-media,terrarium-dev-media,0.020921743,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-terraform-state,arn:aws:s3:::lsmc-terraform-state,lsmc-terraform-state,0.020917089099999994,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-prod-web,arn:aws:s3:::terrarium-prod-web,terrarium-prod-web,0.020909726099999998,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,terrarium-dev-web,arn:aws:s3:::terrarium-dev-web,terrarium-dev-web,0.0209093058,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,asterism-note-screenshots-dev,arn:aws:s3:::asterism-note-screenshots-dev,asterism-note-screenshots-dev,0.0209066528,active,exists,Asterism-Storage-dev,UPDATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-atlas-dev,arn:aws:s3:::lsmc-atlas-dev,lsmc-atlas-dev,0.0209031326,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-meridian-governance-registry,arn:aws:s3:::lsmc-meridian-governance-registry,lsmc-meridian-governance-registry,0.020899244100000006,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,aquarium-tfstate-dev,arn:aws:s3:::aquarium-tfstate-dev,aquarium-tfstate-dev,0.020899023299999996,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,daylily-customer-lsmc-a0477268,arn:aws:s3:::daylily-customer-lsmc-a0477268,daylily-customer-lsmc-a0477268,0.0208975639,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-healthomics-failiover,arn:aws:s3:::lsmc-healthomics-failiover,lsmc-healthomics-failiover,0.0208949021,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,zebra-day-cfg-us-west-2,arn:aws:s3:::zebra-day-cfg-us-west-2,zebra-day-cfg-us-west-2,0.020893570900000002,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-ursa-customers-usw2,arn:aws:s3:::lsmc-ursa-customers-usw2,lsmc-ursa-customers-usw2,0.0208935279,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-healthomics-results,arn:aws:s3:::lsmc-healthomics-results,lsmc-healthomics-results,0.0208933502,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-datalake-raw-dev,arn:aws:s3:::lsmc-datalake-raw-dev,lsmc-datalake-raw-dev,0.0208917868,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,aquarium-tfstate-prod,arn:aws:s3:::aquarium-tfstate-prod,aquarium-tfstate-prod,0.020891492900000003,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-west-2,lsmc-atlas-demo,arn:aws:s3:::lsmc-atlas-demo,lsmc-atlas-demo,0.0208909377,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-east-2,cf-templates-pfrobpqqun1c-us-east-2,arn:aws:s3:::cf-templates-pfrobpqqun1c-us-east-2,cf-templates-pfrobpqqun1c-us-east-2,0.020734069400000003,active,exists,,,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-east-1,aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,arn:aws:s3:::aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,0.020722525399999997,active,exists,aws-sam-cli-managed-default,CREATE_COMPLETE,,resource exists; AWS provider state is exists,high
current_inventory_and_billed,S3,bucket,us-east-1,lsmc-bio-oauth-static-site-108782052779-us-east-1,arn:aws:s3:::lsmc-bio-oauth-static-site-108782052779-us-east-1,lsmc-bio-oauth-static-site-108782052779-us-east-1,0.0207183589,active,exists,,,,resource exists; AWS provider state is exists,high
