DAY-EC activated.
DAY-EC activated.
SECTION	field1	field2	field3	field4	field5	field6
META	date_utc	2026-06-06T05:28:03Z				
META	hostname	ip-10-0-0-81				
META	whoami	ubuntu				
DF	Filesystem                Size  Used Avail Use% Mounted on
DF	10.0.1.131@tcp:/ovxjlb4v  8.8T  254G  8.5T   3% /fsx
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_32.fastq.gz	345634986
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_33.fastq.gz	302620629
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_34.fastq.gz	301654415
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_35.fastq.gz	300201234
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_36.fastq.gz	288581537
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_37.fastq.gz	304032414
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_38.fastq.gz	278830341
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_39.fastq.gz	263316112
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_4.fastq.gz	679387132
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_40.fastq.gz	284334656
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_41.fastq.gz	245080005
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_42.fastq.gz	241163481
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_43.fastq.gz	255227360
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_44.fastq.gz	227480108
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_45.fastq.gz	220101073
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_46.fastq.gz	197676435
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_47.fastq.gz	194651446
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_48.fastq.gz	220305391
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_49.fastq.gz	190988687
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_5.fastq.gz	696429632
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_50.fastq.gz	175636152
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_51.fastq.gz	173888960
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_52.fastq.gz	165130768
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_53.fastq.gz	194446817
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_54.fastq.gz	165052510
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_55.fastq.gz	154790824
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_56.fastq.gz	150033394
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_57.fastq.gz	155382682
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_58.fastq.gz	158406715
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_59.fastq.gz	130978966
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_6.fastq.gz	644919886
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_60.fastq.gz	125903701
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_61.fastq.gz	137508004
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_62.fastq.gz	105280679
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_63.fastq.gz	101085972
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_64.fastq.gz	103439807
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_65.fastq.gz	67141233
ONT	chip1	barcode19	NA09677	/fsx/run_dir_mounts/ont-4coriells-chip1/fastq_pass/barcode19/PBM13545_pass_barcode19_f3392d36_eb9b0a06_66.fastq.gz	56759723
