time_start,time_end,estimated,amount_usd,service,usage_type
2026-03-16,2026-04-01,False,0.0,AWS CloudFormation,USE1-Resource-Operation-Count
2026-03-16,2026-04-01,False,0.0,AWS CloudFormation,USW2-Resource-Operation-Count
2026-03-16,2026-04-01,False,0.3705480431,AWS Cost Explorer,USE1-CostDataStorage
2026-03-16,2026-04-01,False,0.0,AWS Glue,AFS1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APE1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APN1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APN2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APN3-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APS1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APS2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APS3-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APS4-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,APS5-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,CAN1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,EU-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,EUC1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,EUN1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,EUW2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,EUW3-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,SAE1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,USE1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,USE2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,USW1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Glue,USW2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,af-south-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-northeast-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-northeast-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-northeast-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-south-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-south-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-southeast-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-southeast-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ap-southeast-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,ca-central-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,eu-central-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,eu-north-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,eu-west-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,eu-west-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,eu-west-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,sa-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,us-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,us-east-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,us-west-1-KMS-Requests
2026-03-16,2026-04-01,False,1.548387072,AWS Key Management Service,us-west-2-KMS-Keys
2026-03-16,2026-04-01,False,0.0,AWS Key Management Service,us-west-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,AWS Lambda,Lambda-GB-Second
2026-03-16,2026-04-01,False,0.0,AWS Lambda,Request
2026-03-16,2026-04-01,False,0.0,AWS Lambda,USW2-Lambda-GB-Second
2026-03-16,2026-04-01,False,0.0,AWS Lambda,USW2-Request
2026-03-16,2026-04-01,False,0.0,AWS Lambda,USW2-USE1-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.63e-07,AWS Lambda,USW2-USE1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,1e-05,AWS Secrets Manager,AFS1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,1e-05,AWS Secrets Manager,APE1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APN1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APN2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APN3-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APS1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APS2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,APS3-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,1e-05,AWS Secrets Manager,APS4-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,1e-05,AWS Secrets Manager,APS5-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,CAN1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,EU-AWSSecretsManager-APIRequests
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,EUC1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,EUN1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,EUW2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,EUW3-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,SAE1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,1.26097773,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets
2026-03-16,2026-04-01,False,0.038585,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.00017,AWS Secrets Manager,USE2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.000155,AWS Secrets Manager,USW1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,1.7024579967,AWS Secrets Manager,USW2-AWSSecretsManager-Secrets
2026-03-16,2026-04-01,False,0.00078,AWS Secrets Manager,USW2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.049495,AWS Security Hub,AFS1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,AFS1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,AFS1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.05215584,AWS Security Hub,APE1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APE1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.04690264,AWS Security Hub,APN1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APN1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.045724,AWS Security Hub,APN2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APN2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.04963,AWS Security Hub,APN3-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN3-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APN3-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APN3-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0457102,AWS Security Hub,APS1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APS1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0456964,AWS Security Hub,APS2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APS2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.044616,AWS Security Hub,APS3-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS3-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,APS3-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS3-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0454342,AWS Security Hub,APS4-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS4-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS4-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.043472,AWS Security Hub,APS5-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS5-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,APS5-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0456872,AWS Security Hub,CAN1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,CAN1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,CAN1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,CAN1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0437228,AWS Security Hub,EU-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EU-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,EU-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EU-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0468004,AWS Security Hub,EUC1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUC1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,EUC1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUC1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0417018,AWS Security Hub,EUN1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUN1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,EUN1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUN1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0437272,AWS Security Hub,EUW2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUW2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,EUW2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUW2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.043714,AWS Security Hub,EUW3-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUW3-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,EUW3-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,EUW3-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,1.28410272,AWS Security Hub,Global-MonitoredIAMRole
2026-03-16,2026-04-01,False,0.17101368,AWS Security Hub,Global-MonitoredIAMUser
2026-03-16,2026-04-01,False,0.069517,AWS Security Hub,SAE1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,SAE1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,SAE1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,SAE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.1541,AWS Security Hub,USE1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0141920361,AWS Security Hub,USE1-LogsAnalyzedBytes
2026-03-16,2026-04-01,False,1.7291556,AWS Security Hub,USE1-MonitoredEC2
2026-03-16,2026-04-01,False,0.895776,AWS Security Hub,USE1-MonitoredFunction
2026-03-16,2026-04-01,False,1.05,AWS Security Hub,USE1-MonitoredFunctionCode
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,USE1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.041328,AWS Security Hub,USE2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USE2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,USE2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USE2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0437096,AWS Security Hub,USW1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USW1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,AWS Security Hub,USW1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USW1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,5.834104,AWS Security Hub,USW2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.1460232713,AWS Security Hub,USW2-LogsAnalyzedBytes
2026-03-16,2026-04-01,False,0.8820912,AWS Security Hub,USW2-MonitoredContainerImage
2026-03-16,2026-04-01,False,7.9739073,AWS Security Hub,USW2-MonitoredEC2
2026-03-16,2026-04-01,False,1.541568,AWS Security Hub,USW2-MonitoredFunction
2026-03-16,2026-04-01,False,1.74,AWS Security Hub,USW2-MonitoredFunctionCode
2026-03-16,2026-04-01,False,64.22766,AWS Security Hub,USW2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,1.536,AWS Security Hub,USW2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.0,AWS Security Hub,USW2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,AFS1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APE1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APN1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APN2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APN3-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APS1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APS2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APS3-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APS4-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,APS5-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,CAN1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,EU-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,EUC1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,EUN1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,EUW2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,EUW3-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,SAE1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,USE1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,USE2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,USW1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,USW2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,AFS1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,AFS1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APE1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APE1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.7e-08,AWS Step Functions,APN1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN2-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.5e-08,AWS Step Functions,APN2-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN3-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN3-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APN3-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.7e-08,AWS Step Functions,APN3-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.7e-08,AWS Step Functions,APS1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS2-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.8e-08,AWS Step Functions,APS2-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS3-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS3-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS3-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.6e-08,AWS Step Functions,APS3-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS4-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS4-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS5-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,APS5-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,CAN1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,CAN1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,CAN1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,CAN1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EU-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EU-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EU-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,EU-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUC1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUC1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUC1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,EUC1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUN1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUN1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUN1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,EUN1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW2-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,EUW2-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW3-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW3-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,EUW3-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,EUW3-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,SAE1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,SAE1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,SAE1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.6e-08,AWS Step Functions,SAE1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USE1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,USE1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USE2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USE2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USE2-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,USE2-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USW1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USW1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USW1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,4e-09,AWS Step Functions,USW1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USW2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,AWS Step Functions,USW2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,1.032258048,AWS WAF,Global-RuleV2
2026-03-16,2026-04-01,False,2.58064512,AWS WAF,Global-WebACLV2
2026-03-16,2026-04-01,False,0.0278046,AWS WAF,USW2-RequestV2-Tier0
2026-03-16,2026-04-01,False,2.064516096,AWS WAF,USW2-RuleV2
2026-03-16,2026-04-01,False,5.16129024,AWS WAF,USW2-WebACLV2
2026-03-16,2026-04-01,False,0.0,AWS X-Ray,USE1-XRay-TracesStored
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,CA-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,CA-Requests-Tier2-HTTPS
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,EU-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,3.50307e-05,Amazon CloudFront,EU-DataTransfer-Out-OBytes
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,EU-Requests-HTTP-Proxy
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,EU-Requests-HTTPS-Proxy
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,EU-Requests-Tier1
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,EU-Requests-Tier2-HTTPS
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,Invalidations
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,US-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,US-Requests-Tier1
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,US-Requests-Tier2-HTTPS
2026-03-16,2026-04-01,False,0.0,Amazon Cognito,USE1-CognitoEssentialsMAU
2026-03-16,2026-04-01,False,0.0,Amazon Cognito,USW2-CognitoEssentialsMAU
2026-03-16,2026-04-01,False,0.006418375,Amazon DynamoDB,USW2-ReadRequestUnits
2026-03-16,2026-04-01,False,5.982e-07,Amazon DynamoDB,USW2-TimedPITRStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,Amazon DynamoDB,USW2-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.000323125,Amazon DynamoDB,USW2-WriteRequestUnits
2026-03-16,2026-04-01,False,0.1777561881,Amazon EC2 Container Registry (ECR),USW2-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APE2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APN2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.6e-08,EC2 - Other,APS3-APN2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APN3-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APS1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APS2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APS5-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,EC2 - Other,APS3-APS6-AWS-In-Bytes
