period_start,period_end,key,amount_usd,estimated
2026-02-20,2026-03-01,EUC1-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,EUC1-NatGateway-Bytes,3.9533e-06,False
2026-02-20,2026-03-01,EUC1-NatGateway-Hours,22.464,False
2026-02-20,2026-03-01,EUC1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,EUC1-PublicIPv4:InUseAddress,2.16,False
2026-02-20,2026-03-01,EUC1-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,EUC1-Requests-Tier2,0.0,False
2026-02-20,2026-03-01,EUC1-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,EUC1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,EUC1-Tables-Requests-Tier1,9.72e-05,False
2026-02-20,2026-03-01,EUC1-TagStorage-TagHrs,5.85e-06,False
2026-02-20,2026-03-01,EUC1-TimedStorage-ByteHrs,13.679667126,False
2026-02-20,2026-03-01,EUC1-USE1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,EUC1-USE2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,EUC1-USW1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,EUC1-USW2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,EUN1-Catalog-Request,0.0,False
2026-02-20,2026-03-01,EUN1-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,EUN1-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,EUN1-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,EUN1-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,EUN1-Lambda-Code-free-metering,0.0,False
2026-02-20,2026-03-01,EUN1-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,EUN1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,EUN1-Requests-Tier1,9e-05,False
2026-02-20,2026-03-01,EUN1-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,EUN1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,EUN1-Tables-Requests-Tier1,9e-05,False
2026-02-20,2026-03-01,EUW2-Catalog-Request,0.0,False
2026-02-20,2026-03-01,EUW2-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,EUW2-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,EUW2-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,EUW2-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,EUW2-Lambda-Code-free-metering,0.0,False
2026-02-20,2026-03-01,EUW2-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,EUW2-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,EUW2-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,EUW2-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,EUW2-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,EUW2-Tables-Requests-Tier1,9.54e-05,False
2026-02-20,2026-03-01,EUW3-Catalog-Request,0.0,False
2026-02-20,2026-03-01,EUW3-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,EUW3-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,EUW3-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,EUW3-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,EUW3-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,EUW3-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,EUW3-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,EUW3-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,EUW3-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,EUW3-Tables-Requests-Tier1,9.54e-05,False
2026-02-20,2026-03-01,Global-Bucket-Hrs-FreeTier,0.0,False
2026-02-20,2026-03-01,Global-FreeMonitoredIAMRole,0.0,False
2026-02-20,2026-03-01,Global-FreeMonitoredIAMUser,0.0,False
2026-02-20,2026-03-01,Global-RuleV2,0.642857148,False
2026-02-20,2026-03-01,Global-WebACLV2,1.607142816,False
2026-02-20,2026-03-01,InstanceUsage:db.r6g.large,0.1203943,False
2026-02-20,2026-03-01,InstanceUsage:db.t4g.medium,0.883320221,False
2026-02-20,2026-03-01,Intra-AWS-DNS-Queries,0.0,False
2026-02-20,2026-03-01,Invalidations,0.0,False
2026-02-20,2026-03-01,Requests-RBP,0.0,False
2026-02-20,2026-03-01,Requests-Tier1,0.004655,False
2026-02-20,2026-03-01,Requests-Tier2,9.56e-05,False
2026-02-20,2026-03-01,Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,SAE1-Catalog-Request,0.0,False
2026-02-20,2026-03-01,SAE1-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,SAE1-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,SAE1-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,SAE1-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,SAE1-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,SAE1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,SAE1-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,SAE1-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,SAE1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,SAE1-Tables-Requests-Tier1,0.000126,False
2026-02-20,2026-03-01,Tables-Requests-Tier1,9e-05,False
2026-02-20,2026-03-01,TimedStorage-ByteHrs,3.897e-07,False
2026-02-20,2026-03-01,US-DataTransfer-Out-Bytes,0.0,False
2026-02-20,2026-03-01,US-DataTransfer-Out-OBytes,1.6079e-06,False
2026-02-20,2026-03-01,US-Requests-HTTP-Proxy,0.0,False
2026-02-20,2026-03-01,US-Requests-HTTPS-Proxy,0.0,False
2026-02-20,2026-03-01,US-Requests-Tier1,0.0,False
2026-02-20,2026-03-01,US-Requests-Tier2-HTTPS,0.0,False
2026-02-20,2026-03-01,USE1-APN1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-APN2-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-APS1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-APS2-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-APS3-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-AWSSecretsManager-Secrets,0.0076473175,False
2026-02-20,2026-03-01,USE1-AWSSecretsManagerAPIRequest,0.000165,False
2026-02-20,2026-03-01,USE1-CAN1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-Catalog-Request,0.0,False
2026-02-20,2026-03-01,USE1-CloudFront-Out-Bytes,0.0,False
2026-02-20,2026-03-01,USE1-CognitoEssentialsMAU,0.0,False
2026-02-20,2026-03-01,USE1-CostDataStorage,0.2128493087,False
2026-02-20,2026-03-01,USE1-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,USE1-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,USE1-EU-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-EUC1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USE1-EUC1-AWS-Out-Bytes,3.113e-07,False
2026-02-20,2026-03-01,USE1-EUN1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-EUW2-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-EUW3-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,USE1-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,USE1-FreeLogsAnalyzedBytes,0.0,False
2026-02-20,2026-03-01,USE1-FreeMonitoredEC2,0.0,False
2026-02-20,2026-03-01,USE1-FreeMonitoredFunction,0.0,False
2026-02-20,2026-03-01,USE1-FreeRDSvCPUMonitored,0.0,False
2026-02-20,2026-03-01,USE1-Lambda-Code-free-metering,0.0,False
2026-02-20,2026-03-01,USE1-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,USE1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,USE1-PublicIPv4:IdleAddress,0.00033334,False
2026-02-20,2026-03-01,USE1-PublicIPv4:InUseAddress,0.062373615,False
2026-02-20,2026-03-01,USE1-Resource-Operation-Count,0.0,False
2026-02-20,2026-03-01,USE1-SAE1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,USE1-TimedStorage-ByteHrs,0.0,False
2026-02-20,2026-03-01,USE1-USE2-AWS-Out-Bytes,1.24e-08,False
2026-02-20,2026-03-01,USE1-USW1-AWS-Out-Bytes,1.44e-08,False
2026-02-20,2026-03-01,USE1-USW2-AWS-Out-Bytes,5.469e-07,False
2026-02-20,2026-03-01,USE1-VendedLog-Bytes,0.0,False
2026-02-20,2026-03-01,USE2-Catalog-Request,0.0,False
2026-02-20,2026-03-01,USE2-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,USE2-ECR-free-metering,0.0,False
