time_start,time_end,estimated,amount_usd,service,tag_aws_parallelcluster_project,tag_aws_parallelcluster_project_value
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,aws-parallelcluster-project$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,aws-parallelcluster-project$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,6.2797e-06,Amazon Simple Notification Service,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,0.0,Amazon Simple Queue Service,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,2458.5604298624,Amazon Simple Storage Service,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,442.7705843874,Amazon Simple Storage Service,aws-parallelcluster-project$daylily-omics-analysis-references,daylily-omics-analysis-references
2026-05-01,2026-06-01,False,0.5346094835,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-analysis-results,dayoa-analysis-results
2026-05-01,2026-06-01,False,37.4126991762,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-control-data,dayoa-control-data
2026-05-01,2026-06-01,False,2.6567949904,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-references,dayoa-references
2026-05-01,2026-06-01,False,0.3523016234,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-runtime-assets,dayoa-runtime-assets
2026-05-01,2026-06-01,False,40.2015524453,Amazon Simple Storage Service,aws-parallelcluster-project$dayoa-staging,dayoa-staging
2026-05-01,2026-06-01,False,0.0123522277,Amazon Simple Storage Service,aws-parallelcluster-project$dewey-production,dewey-production
2026-05-01,2026-06-01,False,660.6134495791,Amazon Simple Storage Service,aws-parallelcluster-project$raw-sequence-data,raw-sequence-data
2026-05-01,2026-06-01,False,126.1776083074,Amazon Virtual Private Cloud,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,0.43036389,Amazon Virtual Private Cloud,aws-parallelcluster-project$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.00805,Amazon Virtual Private Cloud,aws-parallelcluster-project$XLpilot,XLpilot
2026-05-01,2026-06-01,False,0.293358335,Amazon Virtual Private Cloud,aws-parallelcluster-project$and-again,and-again
2026-05-01,2026-06-01,False,0.766352785,Amazon Virtual Private Cloud,aws-parallelcluster-project$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.09609445,Amazon Virtual Private Cloud,aws-parallelcluster-project$blahab44,blahab44
2026-05-01,2026-06-01,False,0.000291665,Amazon Virtual Private Cloud,aws-parallelcluster-project$bucketsamok,bucketsamok
2026-05-01,2026-06-01,False,0.027398615,Amazon Virtual Private Cloud,aws-parallelcluster-project$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,0.99678889,Amazon Virtual Private Cloud,aws-parallelcluster-project$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.43978056,Amazon Virtual Private Cloud,aws-parallelcluster-project$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.001245835,Amazon Virtual Private Cloud,aws-parallelcluster-project$dra-test2,dra-test2
2026-05-01,2026-06-01,False,0.16614028,Amazon Virtual Private Cloud,aws-parallelcluster-project$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.064202775,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec-515,dyec-515
2026-05-01,2026-06-01,False,0.347325,Amazon Virtual Private Cloud,aws-parallelcluster-project$dyec-test,dyec-test
2026-05-01,2026-06-01,False,0.79843195,Amazon Virtual Private Cloud,aws-parallelcluster-project$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.355050005,Amazon Virtual Private Cloud,aws-parallelcluster-project$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.21154861,Amazon Virtual Private Cloud,aws-parallelcluster-project$goodole3,goodole3
2026-05-01,2026-06-01,False,0.460222225,Amazon Virtual Private Cloud,aws-parallelcluster-project$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.001994445,Amazon Virtual Private Cloud,aws-parallelcluster-project$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0019125,Amazon Virtual Private Cloud,aws-parallelcluster-project$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.105312505,Amazon Virtual Private Cloud,aws-parallelcluster-project$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.0146625,Amazon Virtual Private Cloud,aws-parallelcluster-project$jemx2,jemx2
2026-05-01,2026-06-01,False,0.623334725,Amazon Virtual Private Cloud,aws-parallelcluster-project$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.60852917,Amazon Virtual Private Cloud,aws-parallelcluster-project$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.473998615,Amazon Virtual Private Cloud,aws-parallelcluster-project$may26-d,may26-d
2026-05-01,2026-06-01,False,0.99844306,Amazon Virtual Private Cloud,aws-parallelcluster-project$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.337686115,Amazon Virtual Private Cloud,aws-parallelcluster-project$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.59425417,Amazon Virtual Private Cloud,aws-parallelcluster-project$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.064918055,Amazon Virtual Private Cloud,aws-parallelcluster-project$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.02053056,Amazon Virtual Private Cloud,aws-parallelcluster-project$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.01215834,Amazon Virtual Private Cloud,aws-parallelcluster-project$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.002481945,Amazon Virtual Private Cloud,aws-parallelcluster-project$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.038419445,Amazon Virtual Private Cloud,aws-parallelcluster-project$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.036923615,Amazon Virtual Private Cloud,aws-parallelcluster-project$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.103958335,Amazon Virtual Private Cloud,aws-parallelcluster-project$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.12747778,Amazon Virtual Private Cloud,aws-parallelcluster-project$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.059887505,Amazon Virtual Private Cloud,aws-parallelcluster-project$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,40.0744644076,AmazonCloudWatch,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,0.0174473586,AmazonCloudWatch,aws-parallelcluster-project$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.0005295665,AmazonCloudWatch,aws-parallelcluster-project$XLpilot,XLpilot
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$and-again,and-again
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.0114831066,AmazonCloudWatch,aws-parallelcluster-project$blahab44,blahab44
2026-05-01,2026-06-01,False,2.9076e-06,AmazonCloudWatch,aws-parallelcluster-project$bucketsamok,bucketsamok
2026-05-01,2026-06-01,False,0.0008164823,AmazonCloudWatch,aws-parallelcluster-project$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$dec215-0426,dec215-0426
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.0696931534,AmazonCloudWatch,aws-parallelcluster-project$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.0004293453,AmazonCloudWatch,aws-parallelcluster-project$dra-test2,dra-test2
2026-05-01,2026-06-01,False,0.0029196188,AmazonCloudWatch,aws-parallelcluster-project$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.0018662769,AmazonCloudWatch,aws-parallelcluster-project$dyec-515,dyec-515
2026-05-01,2026-06-01,False,0.1314446242,AmazonCloudWatch,aws-parallelcluster-project$dyec-test,dyec-test
2026-05-01,2026-06-01,False,40.8571085793,AmazonCloudWatch,aws-parallelcluster-project$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.0112371047,AmazonCloudWatch,aws-parallelcluster-project$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.0371603295,AmazonCloudWatch,aws-parallelcluster-project$goodole3,goodole3
2026-05-01,2026-06-01,False,0.224437961,AmazonCloudWatch,aws-parallelcluster-project$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.0004427286,AmazonCloudWatch,aws-parallelcluster-project$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0004406483,AmazonCloudWatch,aws-parallelcluster-project$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.0062402779,AmazonCloudWatch,aws-parallelcluster-project$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$jemx2,jemx2
2026-05-01,2026-06-01,False,0.0053880102,AmazonCloudWatch,aws-parallelcluster-project$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.0004630919,AmazonCloudWatch,aws-parallelcluster-project$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.4310827153,AmazonCloudWatch,aws-parallelcluster-project$may26-d,may26-d
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$mk-gotime,mk-gotime
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$mk426dec215,mk426dec215
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$mkdec219,mkdec219
2026-05-01,2026-06-01,False,0.0051678203,AmazonCloudWatch,aws-parallelcluster-project$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.0006273031,AmazonCloudWatch,aws-parallelcluster-project$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.0013884221,AmazonCloudWatch,aws-parallelcluster-project$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.0007632238,AmazonCloudWatch,aws-parallelcluster-project$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.0013215511,AmazonCloudWatch,aws-parallelcluster-project$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.0004695319,AmazonCloudWatch,aws-parallelcluster-project$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.0099515321,AmazonCloudWatch,aws-parallelcluster-project$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.0018821985,AmazonCloudWatch,aws-parallelcluster-project$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.0113254338,AmazonCloudWatch,aws-parallelcluster-project$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.0022987174,AmazonCloudWatch,aws-parallelcluster-project$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,aws-parallelcluster-project$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,0.0,CloudWatch Events,aws-parallelcluster-project$,
2026-05-01,2026-06-01,False,0.0,Tax,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,AWS CloudFormation,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,124.86978,AWS CloudTrail,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,244.5372646666,AWS Cost Explorer,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,AWS Glue,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,5.4698956854,AWS Key Management Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,3.9319e-06,AWS Lambda,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,0.0,AWS Lambda,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,4.8418044774,AWS Secrets Manager,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,198.7730404691,AWS Security Hub,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,AWS Service Catalog,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,1.281e-06,AWS Step Functions,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,614.906181015,AWS Support (Developer),aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,4.1027778106,AWS WAF,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,3.4e-09,Amazon CloudFront,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,Amazon Cognito,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,4.78022e-05,Amazon DynamoDB,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0003673125,Amazon DynamoDB,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,0.00251025,Amazon DynamoDB,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,0.00030875,Amazon DynamoDB,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,5.2375e-05,Amazon DynamoDB,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,0.0004465625,Amazon DynamoDB,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.000224,Amazon DynamoDB,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,0.000175125,Amazon DynamoDB,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,0.00071,Amazon DynamoDB,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.000163625,Amazon DynamoDB,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,0.000533875,Amazon DynamoDB,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,0.000110375,Amazon DynamoDB,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,0.0014570625,Amazon DynamoDB,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,0.00033525,Amazon DynamoDB,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,0.0031371875,Amazon DynamoDB,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,6.5e-06,Amazon DynamoDB,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,0.0012340625,Amazon DynamoDB,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,0.002496125,Amazon DynamoDB,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,0.001227625,Amazon DynamoDB,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,0.0039569375,Amazon DynamoDB,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,0.000263125,Amazon DynamoDB,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,3.5944261358,Amazon EC2 Container Registry (ECR),aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,415.4474456347,EC2 - Other,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,1.5968950512,EC2 - Other,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,0.0,EC2 - Other,aws-parallelcluster-project$RnD,RnD
2026-06-01,2026-06-19,True,5.8811373512,EC2 - Other,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,19.5531111204,EC2 - Other,aws-parallelcluster-project$day-test-uswest2d,day-test-uswest2d
2026-06-01,2026-06-19,True,15.6379016951,EC2 - Other,aws-parallelcluster-project$dayhoff-production-server,dayhoff-production-server
2026-06-01,2026-06-19,True,19.5531111204,EC2 - Other,aws-parallelcluster-project$daylily-1773059211,daylily-1773059211
2026-06-01,2026-06-19,True,0.9660224343,EC2 - Other,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,0.135928426,EC2 - Other,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,1.0162520017,EC2 - Other,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.6035698641,EC2 - Other,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,0.5385022807,EC2 - Other,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,1.8327501711,EC2 - Other,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.4960974843,EC2 - Other,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,1.051628955,EC2 - Other,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,0.3363383364,EC2 - Other,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,4.5471355816,EC2 - Other,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,1.0555784243,EC2 - Other,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,8.496762998,EC2 - Other,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.0306590208,EC2 - Other,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,2.6277301538,EC2 - Other,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,5.5397995033,EC2 - Other,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,19.5531111204,EC2 - Other,aws-parallelcluster-project$ifx-go,ifx-go
2026-06-01,2026-06-19,True,0.0,EC2 - Other,aws-parallelcluster-project$sentieon-upgrade,sentieon-upgrade
2026-06-01,2026-06-19,True,19.5531111204,EC2 - Other,aws-parallelcluster-project$test-del-me,test-del-me
2026-06-01,2026-06-19,True,3.8009685098,EC2 - Other,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,7.7574191801,EC2 - Other,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,0.0,EC2 - Other,aws-parallelcluster-project$unknown-project-invalid-project,unknown-project-invalid-project
2026-06-01,2026-06-19,True,0.8302037217,EC2 - Other,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,3059.4830756539,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,657.9839977742,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,33.7044236359,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$RnD,RnD
2026-06-01,2026-06-19,True,1472.5615694362,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,126.5641952629,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dayhoff-production-server,dayhoff-production-server
2026-06-01,2026-06-19,True,68.3587737412,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,6.9783847056,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,59.7845811498,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,29.8292757759,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,24.1520995736,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,180.3612344644,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,22.234043811,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,118.2045032392,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,14.5617918732,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,50.2510296665,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,23.7970141149,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,657.2931111465,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.6062907087,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,223.4462965062,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,1127.7796680452,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,129.4981581047,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$sentieon-upgrade,sentieon-upgrade
2026-06-01,2026-06-19,True,301.1411519763,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,3694.0618098649,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,66.1674143099,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$unknown-project-invalid-project,unknown-project-invalid-project
2026-06-01,2026-06-19,True,9.5485171511,Amazon Elastic Compute Cloud - Compute,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,31.285903183,Amazon Elastic Container Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,5.24745e-05,Amazon Elastic File System,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,19.0084592812,Amazon Elastic Load Balancing,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,23.0974421471,Amazon FSx,aws-parallelcluster-project$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-19,True,123.2893338182,Amazon FSx,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,17.3611150618,Amazon FSx,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,6.196998889,Amazon FSx,aws-parallelcluster-project$dyec-515,dyec-515
2026-06-01,2026-06-19,True,39.475655334,Amazon FSx,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,17.3968809721,Amazon FSx,aws-parallelcluster-project$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-19,True,16.0966221111,Amazon FSx,aws-parallelcluster-project$dyec5115,dyec5115
2026-06-01,2026-06-19,True,47.6969303235,Amazon FSx,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,14.8312818143,Amazon FSx,aws-parallelcluster-project$dyec5123,dyec5123
2026-06-01,2026-06-19,True,22.6293678641,Amazon FSx,aws-parallelcluster-project$dyec5128,dyec5128
2026-06-01,2026-06-19,True,13.2543097913,Amazon FSx,aws-parallelcluster-project$dyec800,dyec800
2026-06-01,2026-06-19,True,88.7100986716,Amazon FSx,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,21.0670016744,Amazon FSx,aws-parallelcluster-project$dyec8xxx,dyec8xxx
2026-06-01,2026-06-19,True,232.4229106495,Amazon FSx,aws-parallelcluster-project$dyecX4,dyecX4
2026-06-01,2026-06-19,True,0.9160645608,Amazon FSx,aws-parallelcluster-project$dyegotime,dyegotime
2026-06-01,2026-06-19,True,65.1550056696,Amazon FSx,aws-parallelcluster-project$forked,forked
2026-06-01,2026-06-19,True,135.6270347879,Amazon FSx,aws-parallelcluster-project$hyb-only,hyb-only
2026-06-01,2026-06-19,True,106.5456367048,Amazon FSx,aws-parallelcluster-project$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-19,True,126.2888367022,Amazon FSx,aws-parallelcluster-project$ultimarerun,ultimarerun
2026-06-01,2026-06-19,True,16.5756129071,Amazon FSx,aws-parallelcluster-project$xfer0613,xfer0613
2026-06-01,2026-06-19,True,1.8058e-06,Amazon Glacier,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,7.0660311593,Amazon GuardDuty,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.0,Amazon Inspector,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,2459.7131861862,Amazon Relational Database Service,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,117.3260845485,Amazon Relational Database Service,aws-parallelcluster-project$dayhoff-production-server,dayhoff-production-server
2026-06-01,2026-06-19,True,9.2373672,Amazon Route 53,aws-parallelcluster-project$,
2026-06-01,2026-06-19,True,0.1,Amazon Route 53,aws-parallelcluster-project$altairval,altairval
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$dyec-test,dyec-test
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$dyec5117,dyec5117
2026-06-01,2026-06-19,True,0.5,Amazon Route 53,aws-parallelcluster-project$dyec8c,dyec8c
2026-06-01,2026-06-19,True,0.1,Amazon Route 53,aws-parallelcluster-project$dyec8xxx,dyec8xxx
